# Auto-collated output:
# x: Time (s)
# y: [F-actin] (uM)
# columns: release cooperativity
#     [1, 1000, 1000000]

500.0 29.9053 29.8638 29.7535
510.0 29.9041 29.8595 29.747
520.0 29.9023 29.8543 29.7402
530.0 29.9008 29.8499 29.732
540.0 29.899 29.8469 29.7254
550.0 29.8972 29.8427 29.7178
560.0 29.8953 29.8385 29.7094
570.0 29.8928 29.8335 29.7012
580.0 29.891 29.8282 29.6938
590.0 29.8885 29.8227 29.6867
600.0 29.8857 29.8168 29.6814
610.0 29.8832 29.8094 29.6748
620.0 29.8804 29.8032 29.6683
630.0 29.8779 29.7969 29.661
640.0 29.8756 29.7893 29.6549
650.0 29.8727 29.7823 29.6483
660.0 29.8701 29.7738 29.6401
670.0 29.8676 29.7648 29.6341
680.0 29.8643 29.7547 29.6282
690.0 29.8615 29.7448 29.6206
700.0 29.859 29.7349 29.614
710.0 29.8563 29.726 29.6072
720.0 29.8534 29.716 29.6015
730.0 29.8501 29.706 29.5937
740.0 29.8472 29.6981 29.5858
750.0 29.8442 29.69 29.5789
760.0 29.8412 29.6823 29.5717
770.0 29.8385 29.6752 29.5646
780.0 29.8352 29.6681 29.5577
790.0 29.832 29.6612 29.5508
800.0 29.8291 29.6544 29.5448
810.0 29.8261 29.6482 29.5395
820.0 29.8235 29.6419 29.532
830.0 29.82 29.6358 29.5252
840.0 29.8161 29.6297 29.518
850.0 29.8124 29.6229 29.5116
860.0 29.8092 29.6164 29.5039
870.0 29.8062 29.609 29.4955
880.0 29.8028 29.6024 29.4823
890.0 29.7999 29.5965 29.4526
900.0 29.7965 29.59 29.4115
910.0 29.7928 29.5825 29.3649
920.0 29.7897 29.5763 29.3065
930.0 29.7862 29.5687 29.246
940.0 29.7834 29.5623 29.1877
950.0 29.7801 29.5563 29.1315
960.0 29.7763 29.5497 29.0799
970.0 29.7732 29.544 29.032
980.0 29.7705 29.5375 28.9853
990.0 29.7672 29.5313 28.9435
1000.0 29.7633 29.5252 28.901
1010.0 29.7602 29.5181 28.8641
1020.0 29.7572 29.5122 28.8291
1030.0 29.7539 29.5054 28.7931
1040.0 29.7505 29.4994 28.7588
1050.0 29.7472 29.4929 28.7256
1060.0 29.7431 29.4863 28.6923
1070.0 29.74 29.4797 28.6633
1080.0 29.737 29.4737 28.6362
1090.0 29.7335 29.4662 28.6098
1100.0 29.73 29.4608 28.5846
1110.0 29.7266 29.4539 28.5623
1120.0 29.7232 29.4478 28.5404
1130.0 29.7198 29.4418 28.5215
1140.0 29.7165 29.4366 28.5011
1150.0 29.7136 29.4317 28.4781
1160.0 29.7109 29.4258 28.4605
1170.0 29.7079 29.4202 28.4459
1180.0 29.7043 29.4151 28.4296
1190.0 29.7011 29.4084 28.415
1200.0 29.6974 29.4031 28.4014
1210.0 29.6937 29.3969 28.3871
1220.0 29.6906 29.3915 28.3724
1230.0 29.6879 29.387 28.3626
1240.0 29.6845 29.3813 28.3516
1250.0 29.6811 29.3761 28.3427
1260.0 29.678 29.3712 28.3333
1270.0 29.6748 29.3667 28.324
1280.0 29.6721 29.3609 28.312
1290.0 29.6689 29.3552 28.3034
1300.0 29.6661 29.3507 28.2964
1310.0 29.6628 29.3446 28.2898
1320.0 29.6593 29.3397 28.2828
1330.0 29.656 29.3348 28.2742
1340.0 29.6525 29.3301 28.2637
1350.0 29.6496 29.3245 28.2576
1360.0 29.6465 29.3186 28.2536
1370.0 29.6443 29.3137 28.248
1380.0 29.6411 29.3086 28.2417
1390.0 29.6381 29.3034 28.2401
1400.0 29.635 29.2986 28.2363
1410.0 29.6311 29.2938 28.2299
1420.0 29.6278 29.2887 28.2263
1430.0 29.6248 29.2844 28.2227
1440.0 29.6219 29.2795 28.219
1450.0 29.6187 29.2747 28.2124
1460.0 29.6161 29.2701 28.211
1470.0 29.6133 29.2657 28.2043
1480.0 29.6105 29.2607 28.2033
1490.0 29.607 29.256 28.1945
1500.0 29.6038 29.2507 28.1918
1510.0 29.6009 29.2465 28.1877
1520.0 29.5979 29.2431 28.1841
1530.0 29.5946 29.2379 28.1813
1540.0 29.5918 29.2328 28.1803
1550.0 29.5883 29.2281 28.18
1560.0 29.5846 29.2229 28.1746
1570.0 29.5816 29.2172 28.1771
1580.0 29.5788 29.2133 28.1782
1590.0 29.5758 29.2101 28.1757
1600.0 29.5728 29.2054 28.1699
1610.0 29.5698 29.2005 28.1672
1620.0 29.5669 29.1964 28.1696
1630.0 29.5639 29.1917 28.1693
1640.0 29.5609 29.1866 28.1723
1650.0 29.5578 29.181 28.1717
1660.0 29.5549 29.1767 28.1744
1670.0 29.5532 29.1729 28.1729
1680.0 29.5498 29.1679 28.1682
1690.0 29.5468 29.1634 28.1704
1700.0 29.544 29.1573 28.1731
1710.0 29.5418 29.1534 28.1693
1720.0 29.5378 29.1489 28.1692
1730.0 29.5348 29.1447 28.1696
1740.0 29.5311 29.1411 28.1709
1750.0 29.5277 29.1364 28.1671
1760.0 29.5254 29.1314 28.1667
1770.0 29.5219 29.1278 28.1652
1780.0 29.5189 29.1236 28.1621
1790.0 29.5159 29.1184 28.1583
1800.0 29.5131 29.115 28.1552
1810.0 29.5096 29.1109 28.1536
1820.0 29.5064 29.1062 28.1559
1830.0 29.5031 29.1022 28.1524
1840.0 29.5009 29.098 28.1475
1850.0 29.4977 29.0939 28.1462
1860.0 29.4946 29.0896 28.1411
1870.0 29.4907 29.0857 28.1382
1880.0 29.4887 29.0823 28.136
1890.0 29.4855 29.0783 28.136
1900.0 29.4833 29.0746 28.136
1910.0 29.4793 29.0705 28.1363
1920.0 29.4765 29.0661 28.1338
1930.0 29.4742 29.0618 28.1352
1940.0 29.4705 29.0569 28.1327
1950.0 29.4672 29.0529 28.1329
1960.0 29.4638 29.0483 28.1348
1970.0 29.4609 29.0425 28.1338
1980.0 29.4573 29.0382 28.1362
1990.0 29.4546 29.0343 28.1323
2000.0 29.4517 29.0298 28.1317
2010.0 29.4485 29.0238 28.1351
2020.0 29.4448 29.0175 28.135
2030.0 29.4417 29.0139 28.14
2040.0 29.4389 29.0083 28.1388
2050.0 29.436 29.0031 28.1369
2060.0 29.4317 28.9977 28.1398
2070.0 29.4287 28.9905 28.1395
2080.0 29.4251 28.9831 28.1408
2090.0 29.4208 28.9727 28.1378
2100.0 29.4172 28.96 28.1369
2110.0 29.4135 28.9483 28.1388
2120.0 29.4101 28.9326 28.1429
2130.0 29.4069 28.9148 28.1454
2140.0 29.4035 28.8955 28.1478
2150.0 29.4006 28.8733 28.1486
2160.0 29.3967 28.8483 28.1456
2170.0 29.3937 28.8219 28.1445
2180.0 29.3899 28.7962 28.1442
2190.0 29.386 28.7661 28.139
2200.0 29.383 28.7348 28.1438
2210.0 29.3791 28.7117 28.1399
2220.0 29.3748 28.6791 28.1392
2230.0 29.371 28.6516 28.1411
2240.0 29.367 28.6313 28.137
2250.0 29.3627 28.6047 28.1387
2260.0 29.359 28.5828 28.1416
2270.0 29.3551 28.5599 28.1402
2280.0 29.3509 28.5393 28.1412
2290.0 29.3463 28.5199 28.1417
2300.0 29.342 28.5008 28.1392
2310.0 29.3381 28.4828 28.1387
2320.0 29.334 28.464 28.1399
2330.0 29.3302 28.4459 28.1381
2340.0 29.3258 28.4342 28.1394
2350.0 29.3216 28.4207 28.1372
2360.0 29.3171 28.4052 28.1358
2370.0 29.3134 28.3921 28.1357
2380.0 29.3093 28.3815 28.1386
2390.0 29.3056 28.362 28.1392
2400.0 29.3017 28.3528 28.1398
2410.0 29.2976 28.34 28.1442
2420.0 29.2945 28.3308 28.1474
2430.0 29.29 28.3231 28.1502
2440.0 29.2862 28.3202 28.1521
2450.0 29.2811 28.315 28.1523
2460.0 29.2775 28.3035 28.1514
2470.0 29.2726 28.2968 28.1496
2480.0 29.2696 28.2883 28.1492
2490.0 29.2652 28.2806 28.1525
2500.0 29.2606 28.2731 28.1515
