#
#                              MECHANISM DESCRIPTOR
#
#                               Pollard Mechanism 
#  
#                             K+1             K+2 
#                        A + N == N + AT ;  AT == AD + P 
#                             K-1             K-2 
#  
#                              OUTPUT 1 = AT + AD  
#                                 OUTPUT 2 = P  
#                                 OUTPUT 3 = AT  
#
#                             SIMULATION PARAMETERS
#
#         DELTA TIME     =  1.000D-04      ITERATIONS/POINT   =          1
#         RUN TIME       =  4.000D+01      YMAX               =  0.000D+00
#         FLUX TOLERANCE =  2.000D-02      INTEGRAL TOLERANCE =  1.000D-06
#
#                                 RATE CONSTANTS
#
#                    K+  1 =  1.000D+01    K-  1 =  0.000D+00
#                    K+  2 =  3.000D-01    K-  2 =  0.000D+00
#
#                                 CONCENTRATIONS
#
#                            A          =  6.000D+00
#                            N          =  1.120D-02
#                            AT         =  0.000D+00
#                            AD         =  0.000D+00
#                            P          =  0.000D+00
#
#    TIME             1              2              3
  1.546E+01     4.938E+00     4.340E+00     5.979E-01
  1.554E+01     4.948E+00     4.354E+00     5.932E-01
  1.562E+01     4.957E+00     4.368E+00     5.885E-01
  1.570E+01     4.966E+00     4.382E+00     5.839E-01
  1.578E+01     4.975E+00     4.396E+00     5.793E-01
  1.585E+01     4.984E+00     4.409E+00     5.747E-01
  1.593E+01     4.993E+00     4.423E+00     5.701E-01
  1.601E+01     5.001E+00     4.436E+00     5.656E-01
  1.609E+01     5.010E+00     4.449E+00     5.611E-01
  1.617E+01     5.019E+00     4.462E+00     5.566E-01
  1.624E+01     5.027E+00     4.475E+00     5.522E-01
  1.632E+01     5.036E+00     4.488E+00     5.477E-01
  1.640E+01     5.044E+00     4.501E+00     5.434E-01
  1.648E+01     5.052E+00     4.513E+00     5.390E-01
  1.656E+01     5.061E+00     4.526E+00     5.347E-01
  1.664E+01     5.069E+00     4.539E+00     5.304E-01
  1.671E+01     5.077E+00     4.551E+00     5.261E-01
  1.679E+01     5.085E+00     4.563E+00     5.219E-01
  1.687E+01     5.093E+00     4.575E+00     5.177E-01
  1.695E+01     5.101E+00     4.587E+00     5.135E-01
  1.703E+01     5.109E+00     4.599E+00     5.093E-01
  1.710E+01     5.117E+00     4.611E+00     5.052E-01
  1.718E+01     5.124E+00     4.623E+00     5.011E-01
  1.726E+01     5.132E+00     4.635E+00     4.970E-01
  1.734E+01     5.139E+00     4.646E+00     4.930E-01
  1.742E+01     5.147E+00     4.658E+00     4.890E-01
  1.749E+01     5.154E+00     4.669E+00     4.850E-01
  1.757E+01     5.162E+00     4.681E+00     4.811E-01
  1.765E+01     5.169E+00     4.692E+00     4.771E-01
  1.773E+01     5.176E+00     4.703E+00     4.732E-01
  1.781E+01     5.183E+00     4.714E+00     4.694E-01
  1.788E+01     5.191E+00     4.725E+00     4.655E-01
  1.796E+01     5.198E+00     4.736E+00     4.617E-01
  1.804E+01     5.205E+00     4.747E+00     4.579E-01
  1.812E+01     5.211E+00     4.757E+00     4.542E-01
  1.820E+01     5.218E+00     4.768E+00     4.505E-01
  1.828E+01     5.225E+00     4.778E+00     4.467E-01
  1.835E+01     5.232E+00     4.789E+00     4.431E-01
  1.843E+01     5.239E+00     4.799E+00     4.394E-01
  1.851E+01     5.245E+00     4.809E+00     4.358E-01
  1.859E+01     5.252E+00     4.820E+00     4.322E-01
  1.867E+01     5.258E+00     4.830E+00     4.286E-01
  1.874E+01     5.265E+00     4.840E+00     4.251E-01
  1.882E+01     5.271E+00     4.850E+00     4.216E-01
  1.890E+01     5.278E+00     4.859E+00     4.181E-01
  1.898E+01     5.284E+00     4.869E+00     4.146E-01
  1.906E+01     5.290E+00     4.879E+00     4.112E-01
  1.913E+01     5.296E+00     4.888E+00     4.078E-01
  1.921E+01     5.302E+00     4.898E+00     4.044E-01
  1.929E+01     5.308E+00     4.907E+00     4.010E-01
  1.937E+01     5.314E+00     4.917E+00     3.977E-01
  1.945E+01     5.320E+00     4.926E+00     3.944E-01
  1.953E+01     5.326E+00     4.935E+00     3.911E-01
  1.960E+01     5.332E+00     4.944E+00     3.878E-01
  1.968E+01     5.338E+00     4.953E+00     3.846E-01
  1.976E+01     5.344E+00     4.962E+00     3.814E-01
  1.984E+01     5.350E+00     4.971E+00     3.782E-01
  1.992E+01     5.355E+00     4.980E+00     3.751E-01
  1.999E+01     5.361E+00     4.989E+00     3.719E-01
  2.007E+01     5.366E+00     4.998E+00     3.688E-01
  2.015E+01     5.372E+00     5.006E+00     3.657E-01
  2.023E+01     5.377E+00     5.015E+00     3.627E-01
  2.031E+01     5.383E+00     5.023E+00     3.596E-01
  2.038E+01     5.388E+00     5.032E+00     3.566E-01
  2.046E+01     5.393E+00     5.040E+00     3.536E-01
  2.054E+01     5.399E+00     5.048E+00     3.507E-01
  2.062E+01     5.404E+00     5.056E+00     3.477E-01
  2.070E+01     5.409E+00     5.064E+00     3.448E-01
  2.077E+01     5.414E+00     5.072E+00     3.419E-01
  2.085E+01     5.419E+00     5.080E+00     3.390E-01
  2.093E+01     5.424E+00     5.088E+00     3.362E-01
  2.101E+01     5.429E+00     5.096E+00     3.333E-01
  2.109E+01     5.434E+00     5.104E+00     3.305E-01
  2.117E+01     5.439E+00     5.112E+00     3.277E-01
  2.124E+01     5.444E+00     5.119E+00     3.250E-01
  2.132E+01     5.449E+00     5.127E+00     3.222E-01
  2.140E+01     5.454E+00     5.134E+00     3.195E-01
  2.148E+01     5.459E+00     5.142E+00     3.168E-01
  2.156E+01     5.463E+00     5.149E+00     3.141E-01
  2.163E+01     5.468E+00     5.157E+00     3.115E-01
  2.171E+01     5.473E+00     5.164E+00     3.088E-01
  2.179E+01     5.477E+00     5.171E+00     3.062E-01
  2.187E+01     5.482E+00     5.178E+00     3.036E-01
  2.195E+01     5.486E+00     5.185E+00     3.011E-01
  2.202E+01     5.491E+00     5.192E+00     2.985E-01
  2.210E+01     5.495E+00     5.199E+00     2.960E-01
  2.218E+01     5.500E+00     5.206E+00     2.935E-01
  2.226E+01     5.504E+00     5.213E+00     2.910E-01
  2.234E+01     5.508E+00     5.220E+00     2.885E-01
  2.241E+01     5.513E+00     5.227E+00     2.861E-01
  2.249E+01     5.517E+00     5.233E+00     2.836E-01
  2.257E+01     5.521E+00     5.240E+00     2.812E-01
  2.265E+01     5.525E+00     5.246E+00     2.788E-01
  2.273E+01     5.529E+00     5.253E+00     2.765E-01
  2.281E+01     5.533E+00     5.259E+00     2.741E-01
  2.288E+01     5.538E+00     5.266E+00     2.718E-01
  2.296E+01     5.542E+00     5.272E+00     2.695E-01
  2.304E+01     5.546E+00     5.278E+00     2.672E-01
  2.312E+01     5.550E+00     5.285E+00     2.649E-01
  2.320E+01     5.553E+00     5.291E+00     2.626E-01
  2.327E+01     5.557E+00     5.297E+00     2.604E-01
  2.335E+01     5.561E+00     5.303E+00     2.582E-01
  2.343E+01     5.565E+00     5.309E+00     2.560E-01
  2.351E+01     5.569E+00     5.315E+00     2.538E-01
  2.359E+01     5.573E+00     5.321E+00     2.516E-01
  2.366E+01     5.576E+00     5.327E+00     2.495E-01
  2.374E+01     5.580E+00     5.333E+00     2.474E-01
  2.382E+01     5.584E+00     5.338E+00     2.452E-01
  2.390E+01     5.587E+00     5.344E+00     2.431E-01
  2.398E+01     5.591E+00     5.350E+00     2.411E-01
  2.405E+01     5.594E+00     5.355E+00     2.390E-01
  2.413E+01     5.598E+00     5.361E+00     2.370E-01
  2.421E+01     5.601E+00     5.366E+00     2.349E-01
  2.429E+01     5.605E+00     5.372E+00     2.329E-01
  2.437E+01     5.608E+00     5.377E+00     2.309E-01
  2.445E+01     5.612E+00     5.383E+00     2.290E-01
  2.452E+01     5.615E+00     5.388E+00     2.270E-01
  2.460E+01     5.618E+00     5.393E+00     2.251E-01
  2.468E+01     5.622E+00     5.399E+00     2.231E-01
  2.476E+01     5.625E+00     5.404E+00     2.212E-01
  2.484E+01     5.628E+00     5.409E+00     2.193E-01
  2.491E+01     5.632E+00     5.414E+00     2.174E-01
  2.499E+01     5.635E+00     5.419E+00     2.156E-01
  2.507E+01     5.638E+00     5.424E+00     2.137E-01
  2.515E+01     5.641E+00     5.429E+00     2.119E-01
  2.523E+01     5.644E+00     5.434E+00     2.101E-01
  2.530E+01     5.647E+00     5.439E+00     2.083E-01
  2.538E+01     5.650E+00     5.444E+00     2.065E-01
  2.546E+01     5.653E+00     5.449E+00     2.047E-01
  2.554E+01     5.657E+00     5.454E+00     2.030E-01
  2.562E+01     5.659E+00     5.458E+00     2.012E-01
  2.569E+01     5.662E+00     5.463E+00     1.995E-01
  2.577E+01     5.665E+00     5.468E+00     1.978E-01
  2.585E+01     5.668E+00     5.472E+00     1.961E-01
  2.593E+01     5.671E+00     5.477E+00     1.944E-01
  2.601E+01     5.674E+00     5.481E+00     1.927E-01
  2.609E+01     5.677E+00     5.486E+00     1.911E-01
  2.616E+01     5.680E+00     5.490E+00     1.894E-01
